datetime,low,high,open,close,volumefrom,volumeto
2022-04-21 00:00:00,105.39,106.92,105.59,106.52,73481.12,7806692.54
2022-04-21 01:00:00,106.02,107.02,106.52,106.92,57414.93,6123034.16
2022-04-21 02:00:00,106.32,107.17,106.92,106.53,35564.81,3795644.63
2022-04-21 03:00:00,106.1,107.06,106.53,107.06,37777.92,4028550.12
2022-04-21 04:00:00,106.41,107.63,107.06,106.95,66878.9,7153770.06
2022-04-21 05:00:00,105.65,107.27,106.95,105.89,57102.97,6077148.94
2022-04-21 06:00:00,105.39,106.58,105.89,106.07,64736.21,6865448.59
2022-04-21 07:00:00,105.31,107.35,106.07,106.85,74114.06,7882484.23
2022-04-21 08:00:00,106.49,107.54,106.85,107.28,76616.4,8195818.6
2022-04-21 09:00:00,105.75,107.36,107.28,106.29,70326.98,7492794.1
2022-04-21 10:00:00,106.13,108.5,106.29,108.11,138853.38,14962585.56
2022-04-21 11:00:00,108.07,109.07,108.11,108.38,106243.62,11535040.88
2022-04-21 12:00:00,107.66,109.28,108.38,108.78,116341.9,12619794.2
2022-04-21 13:00:00,108.26,110.0,108.78,108.53,258188.97,28152759.51
2022-04-21 14:00:00,107.77,109.83,108.53,109.11,270076.41,29378167.9
2022-04-21 15:00:00,107.66,109.45,109.11,107.75,120172.68,13035243.62
2022-04-21 16:00:00,106.34,107.75,107.75,106.4,148957.46,15943558.68
2022-04-21 17:00:00,104.94,107.01,106.4,106.15,172114.81,18244256.12
2022-04-21 18:00:00,105.54,106.65,106.15,105.89,67393.61,7150344.8
2022-04-21 19:00:00,104.18,105.89,105.89,104.29,137379.72,14419036.51
2022-04-21 20:00:00,101.86,104.34,104.29,102.49,198564.98,20455095.89
2022-04-21 21:00:00,101.71,103.04,102.49,101.77,88824.07,9085372.67
2022-04-21 22:00:00,99.86,102.02,101.77,101.51,177338.41,17924234.33
2022-04-21 23:00:00,101.22,101.92,101.51,101.78,57182.04,5807582.08
2022-04-22 00:00:00,101.4,103.15,101.78,102.58,97281.63,9949258.82
2022-04-22 01:00:00,101.85,102.84,102.58,102.38,68998.16,7057750.75
2022-04-22 02:00:00,102.26,102.93,102.38,102.54,49190.72,5046592.85
2022-04-22 03:00:00,102.18,102.72,102.54,102.55,45148.02,4629988.93
