datetime,low,high,open,close,volumefrom,volumeto
2022-02-18 05:00:00,40493.31,40711.3,40513.23,40625.63,793.71,32238828.12
2022-02-18 06:00:00,40575.74,40745.0,40625.63,40712.19,837.4,34053146.38
2022-02-18 07:00:00,40560.01,40780.64,40712.19,40665.81,935.31,38042929.25
2022-02-18 08:00:00,40654.11,40959.88,40665.81,40868.39,1307.44,53320896.85
2022-02-18 09:00:00,40764.55,40919.35,40868.39,40873.0,890.8,36384277.82
2022-02-18 10:00:00,40691.36,40877.21,40873.0,40788.01,1049.79,42800852.01
2022-02-18 11:00:00,40101.01,40805.0,40788.01,40178.94,2714.73,109542062.66
2022-02-18 12:00:00,40082.09,40558.0,40178.94,40441.43,1986.8,80185019.76
2022-02-18 13:00:00,40186.57,40533.06,40441.43,40387.81,2572.5,103821270.26
2022-02-18 14:00:00,39616.72,40517.77,40387.81,40483.81,5977.05,239412480.82
2022-02-18 15:00:00,39660.0,40799.0,40483.81,39832.03,5194.15,208269727.26
2022-02-18 16:00:00,39450.0,40438.27,39832.03,39933.41,5206.15,208047936.28
2022-02-18 17:00:00,39915.03,40370.78,39933.41,40022.97,1909.33,76594017.06
2022-02-18 18:00:00,39790.0,40229.79,40022.97,40140.15,1515.42,60591260.14
2022-02-18 19:00:00,40050.0,40340.0,40140.15,40216.8,1107.19,44490926.09
2022-02-18 20:00:00,39941.57,40286.09,40216.8,40025.79,1207.19,48373029.93
2022-02-18 21:00:00,39900.0,40158.94,40025.79,39971.04,806.91,32300994.31
2022-02-18 22:00:00,39711.31,40062.17,39971.04,39940.0,960.73,38300349.15
2022-02-18 23:00:00,39885.72,40082.39,39940.0,39974.44,675.21,27020395.22
2022-02-19 00:00:00,39915.89,40243.51,39974.44,40201.59,1019.02,40858422.52
2022-02-19 01:00:00,40060.61,40307.22,40201.59,40151.39,691.1,27776878.35
2022-02-19 02:00:00,40073.75,40212.98,40151.39,40155.22,431.08,17305760.86
2022-02-19 03:00:00,40061.07,40227.14,40155.22,40125.12,443.33,17796758.51
2022-02-19 04:00:00,40060.88,40285.79,40125.12,40212.56,677.67,27224431.73
2022-02-19 05:00:00,40150.16,40246.47,40212.56,40237.75,385.05,15481784.99
2022-02-19 06:00:00,40208.67,40444.32,40237.75,40370.01,713.36,28766995.96
2022-02-19 07:00:00,40241.86,40407.31,40370.01,40263.71,503.58,20306732.63
2022-02-19 08:00:00,39933.83,40301.11,40263.71,39976.14,840.67,33730084.34
2022-02-19 09:00:00,39869.39,40057.67,39976.14,39926.26,746.02,29818206.81
2022-02-19 10:00:00,39757.43,39974.98,39926.26,39946.01,964.03,38422290.25
2022-02-19 11:00:00,39648.6,40032.7,39946.01,39842.54,1713.61,68216260.13
2022-02-19 12:00:00,39661.3,39950.0,39842.54,39754.99,1161.49,46226796.65
2022-02-19 13:00:00,39639.03,40076.94,39754.99,40017.88,1224.64,48835367.82
2022-02-19 14:00:00,39771.31,40017.88,40017.88,39867.75,832.37,33203257.61
2022-02-19 15:00:00,39803.76,40013.87,39867.75,39969.93,704.7,28139207.56
